,date,id,tweet,cluster
710,Mon Oct 21 09:47:42 +0000 2019,72898202,#BayBridge - I-80 Eastbound After #CenterAnchorage - A stalled car is blocking the left lane. CHP is on the scene. Expect delays on the lower deck. #KCBSTraffic,1
711,Mon Oct 21 09:04:29 +0000 2019,72898202,#SanJose - I-680 Northbound After #McKeeRd - A 2 car crash took place in the right lane. CHP is on the scene. Stay to your left and you should pass by just fine. #KCBSTraffic,1
712,Mon Oct 21 07:41:25 +0000 2019,72898202,#Emeryville - I-580 Westbound on the Connector Ramp to I-80 Eastbound - A one car spin out is on the right shoulder. CHP is on the scene. Expect delays from #Hwy24. Use #I880 as an alternate to the #BayBridge. #Nimitz #KCBSTraffic,0
713,Mon Oct 21 07:31:27 +0000 2019,72898202,#MenloPark #RedwoodCity - Hwy-101 Northbound Between #WillowRd and #WhippleAve - Only the right lane is open due to construction along the #peninsula. Expect delays starting from #MarshRd. Use #ElCaminoReal or #I280 as an alternate. Photo: @CaltransHQ #KCBSTraffic,0
714,Mon Oct 21 06:59:56 +0000 2019,72898202,#CapitolCorridor #KCBSTraffic,0
715,Mon Oct 21 06:59:43 +0000 2019,72898202,#SanJose – I-280 Northbound After #BirdAve – The fire dept. is blocking the right lane while they deal with a fire on the right shoulder. Expect minor delays. #KCBSTraffic,1
716,Mon Oct 21 06:30:33 +0000 2019,72898202,#Tracy - I-205 Eastbound After #MountainHousePkwy - The 2 left lanes are blocked because of a car fire. Expect delays coming from #I580. #KCBSTraffic,1
717,Mon Oct 21 05:52:48 +0000 2019,72898202,#Cordelia #Highway80 #Highway680 All lanes have been cleared. #KCBSTraffic #Waze,0
718,Mon Oct 21 05:50:44 +0000 2019,72898202,#Fulton #SantaRosa #Highway101 On the River Rd. Offramp from Northbound 101–A car hit a pole &amp; overturned. #KCBSTraffic #Waze,0
719,Mon Oct 21 05:01:37 +0000 2019,72898202,#Cordelia #Highway80 #Highway680 Eastbound 80 before the 680 split—The three left lanes are blocked by at least two separate accidents. Traffic is getting by in the far right lane. #KCBSTraffic #waze,1
720,Mon Oct 21 04:01:54 +0000 2019,72898202,#Martinez #Highway680 Southbound 680 past Marina Vista—-The right lane is blocked by fire crews in the wake of a car fire &amp; a downed pole on the shoulder. #KCBSTraffic #Waze,1
721,Mon Oct 21 01:40:54 +0000 2019,72898202,#Oakland #Highway880 The two right lanes are now closed. The backup is to 5th Avenue. #KCBSTraffic #Waze,0
722,Mon Oct 21 01:34:15 +0000 2019,72898202,#Amtrak #CapitolCorridor Delays on a San Jose bound Capitol Corridor train. #KCBSTraffic,0
723,Mon Oct 21 01:32:13 +0000 2019,72898202,#MUNI #SanFrancisco Changes are coming to two San Francisco streetcar lines. #KCBSTraffic,0
724,Mon Oct 21 01:25:01 +0000 2019,72898202,"#Oakland #Highway880 A 3 car crash blocks the second, third &amp; fourth lanes from the left on Southbound 880 before High St. #KCBSTraffic #Waze",1
725,Mon Oct 21 01:23:07 +0000 2019,72898202,#Amtrak #CapitolCorridor An eastbound Capitol Corridor train is currently running a quarter of an hour late. #KCBSTraffic #Waze,0
726,Mon Oct 21 00:54:02 +0000 2019,72898202,"#GoldenGateBridge #Marin #Highway101 Slow &amp; go this afternoon on the Golden Gate Bridge. The Southbound 101 brake lights turn on before the Robin Williams Tunnel, and continue to the South Tower. #KCBSTraffic #Waze",0
727,Mon Oct 21 00:23:09 +0000 2019,72898202,#SolanoCounty A public transit delay in Solano County. #KCBSTraffic,0
728,Sun Oct 20 22:32:18 +0000 2019,72898202,"#Oakland #Hwy24 eastbound at the #CaldecottTunnel,the left lane in the left bore is blocked by a crash. #KCBSTraffic",1
729,Sun Oct 20 21:06:12 +0000 2019,72898202,"#SanJose #Hwy101 southbound at TullyRd, a car fire on the right shoulder. #KCBSTraffic",0
730,Sun Oct 20 20:40:57 +0000 2019,72898202,"#SanFrancisco #I80 eastbound before #4thStreet, a 3 car crash is clearing from the left lane. #KCBSTraffic",1
731,Sun Oct 20 20:11:15 +0000 2019,72898202,"#Hayward #I880 southbound at #AStreet, 2 crashes in almost the same spot... both moved to the right shoulder. #KCBSTraffic",0
732,Sun Oct 20 18:43:23 +0000 2019,72898202,"#Fairfield #I80 westbound before #Waterman, the crash has been cleared to the right shoulder. #KCBSTraffic",0
733,Sun Oct 20 17:37:23 +0000 2019,72898202,"#Brentwood #Accident eastbound 4 before Sand Creek Rd. 2-4 cars involved, but none are blocking. #KCBSTraffic",1
734,Sun Oct 20 17:31:54 +0000 2019,72898202,"Things are filling in a bit in the east shore freeway, 80 WB from #Albany into #Berkeley . #KCBSTraffic #Waze",0
735,Sun Oct 20 17:24:25 +0000 2019,72898202,#SanRamon #Accident 680 SB before Crow Canyon. Moving to right shoulder. #KCBSTraffic,0
736,Sun Oct 20 16:52:03 +0000 2019,72898202,#Fremont #Accident 880 SB before Warren Ave. 2 cars involved. On the right hand shoulder. #KCBSTraffic,1
737,Sun Oct 20 16:27:07 +0000 2019,72898202,"#MountainView #Accident 101 SB before Ellis St. Unknown if blocking, but emergency crews are responding. #KCBSTraffic",0
738,Sun Oct 20 15:26:18 +0000 2019,72898202,"#SanMateoBridge There is a #Stall 92 WB at the high rise, blocking the right lane. #KCBSTraffic",1
739,Sun Oct 20 14:36:57 +0000 2019,72898202,#SanJose #Accident 101 SB before Blossom Hill. The two left lanes are blocked. #CHP responding. #KCBSTraffic,1
740,Sun Oct 20 13:57:24 +0000 2019,72898202,"All about the #BayArea right now, we have favorable driving conditions. Enjoy it while it lasts! #KCBSTraffic #SundayMorning",0
741,Sun Oct 20 13:10:58 +0000 2019,72898202,"#Concord #Stall on Hwy 4 eastbound at Willow Pass Road, the offramp is blocked. #KCBSTraffic",0
742,Sun Oct 20 13:00:18 +0000 2019,72898202,#Sonoma A #fire is burning off of hwy 37 at Lakeville Hwy. #KCBSTraffic,0
743,Sun Oct 20 12:26:50 +0000 2019,72898202,"In #Brentwood a tree is down blocking westbound traffic on Marsh Creek Road, west of Hwy 4. #KCBSTraffic",0
744,Sun Oct 20 12:05:29 +0000 2019,72898202,"#Hercules #Accident on the connector ramp from 80 EB to 4 EB. Tow needed. Not blocking as of now, but may need CHP assistance later. #KCBSTraffic",0
745,Sun Oct 20 11:50:41 +0000 2019,72898202,#SanJose #Highway280 Southbound 280 before Bird Avenue—A crash involving minor injuries blocks the two left lanes. #KCBSTraffic #Waze,1
746,Sun Oct 20 10:34:38 +0000 2019,72898202,#SanJose #Highway101 The two right lanes have been re-opened. The two left lanes remain closed. #KCBSTraffic #Waze,1
747,Sun Oct 20 09:44:00 +0000 2019,72898202,@KyleSChak Hi Kyle. Thanks for the tweet re Bernal Rd. Consider it corrected.,0
748,Sun Oct 20 09:42:23 +0000 2019,72898202,#SanJose #Highway101 Northbound 101 at Bernal Rd.—All Northbound lanes continue to be shut down in the wake of an injury crash. #KCBSTraffic #Waze,0
749,Sun Oct 20 08:53:22 +0000 2019,72898202,#Emerville #Oakland #Highway80 The crash has been cleared. #KCBSTraffic #Waze,0
750,Sun Oct 20 08:32:25 +0000 2019,72898202,"#Emeryville #Oakland #Highway80 Eastbound 80 at the Berkeley Curve—The left lane is blocked, the two right lanes are open in the wake of an injury crash. #KCBSTraffic #Waze",1
751,Sun Oct 20 07:36:57 +0000 2019,72898202,"#SanMateoHighlands #Highway92 Eastbound 92 is shut down just before Upper Skyline Blvd./Highway 35 due to a car fire, and will remain closed past 4am. Westbound lanes are open, but the CHP will likely put one way traffic control in effect. #KCBSTraffic #Waze",0
752,Sun Oct 20 07:24:29 +0000 2019,72898202,#DalyCity #Highway280 #SanFrancisco Southbound 280 before John Daly Blvd—A crash blocks the two right lanes. Traffic is getting by in the two left lanes. The backup is beyond Ocean Avenue. #KCBSTraffic #Waze,1
753,Sun Oct 20 07:22:34 +0000 2019,72898202,#Pittsburg #Highway4 Eastbound 4 past Bailey Rd.—A crash involving a motorcycle blocks the three right lanes. Traffic is getting by in the far left lane. #KCBSTraffic #Waze,1
754,Sun Oct 20 07:03:05 +0000 2019,72898202,#SanJose #Highway101 All lanes of Northbound 101 are now shut down. Traffic is being taken off for a brief detour at Bernal Avenue. #KCBSTraffic #Waze,0
755,Sun Oct 20 06:54:48 +0000 2019,72898202,#SanJose #Highway101 Northbound 101 before Bernal Avenue—-A 2 car injury crash involving an overturned vehicle blocks the three left lanes. Traffic is getting by in the far right lane. #KCBSTraffic #Waze,1
756,Sun Oct 20 06:44:02 +0000 2019,72898202,#Oakland #CaldecottTunnel #Highway24 Eastbound 24 traffic turns stop &amp; go approaching the Caldecott Tunnel. A stall inside the right hand bore has just been cleared. #KCBSTraffic #Waze,0
757,Sun Oct 20 06:23:02 +0000 2019,72898202,#BayBridge #Highway80 Westbound 80 before the Tunnel on the Bay Bridge—A 3 car crash blocks the far right lane. #KCBSTraffic #Waze,1
758,Sun Oct 20 05:53:47 +0000 2019,72898202,#SanFrancisco. Westbound #I80 past 5th St. Police activity has just cleared. Flares still have all but the left lane affected. Hopefully those flares will burn out quickly. Traffic is heavy from Yerba Buena Island. #KCBSTraffic #Waze,0
759,Sun Oct 20 05:37:00 +0000 2019,72898202,#SanFrancisco Westbound #I80 between 5th St and 9th ST. Police activity. Only the left lane is open. Traffic is heavy from Yerba Buena Island. #KCBSTraffic,0
760,Sun Oct 20 05:35:04 +0000 2019,72898202,#SantaRosa Southbound #US101 before Mendocino Ave. All lanes blocked with an injury accident involving up to four cars. #KCBSTraffic,1
761,Sun Oct 20 05:06:24 +0000 2019,72898202,#Napa #SR29 at #SR121. A car fire is slowing down traffic on Southbound 29. #KCBSTraffic,0
762,Sun Oct 20 04:13:04 +0000 2019,72898202,#BayBridge Eastbound #I80 before the Treasure Island exit. A stalled car has just been cleared from the bridge. Traffic is still slow from the #US101 #CentralFreeway split. #KCBSTraffic,0
763,Sun Oct 20 03:51:23 +0000 2019,72898202,#Oakland Westbound #I980 past I580. Accident now on the right shoulder. Slight delay approaching the scene. #KCBSTraffic,0
764,Sun Oct 20 03:07:09 +0000 2019,72898202,#BayBridge Metering Lights have just been turned OFF. Westbound #I80 traffic is still slow from the #I880 overpass to #US101 in #SanFrancisco #KCBSTraffic #Waze,0
765,Sun Oct 20 03:01:09 +0000 2019,72898202,#Davis Eastbound #I80 traffic slows from UC Davis to Chiles Rd.,0
766,Sun Oct 20 02:46:15 +0000 2019,72898202,#SanJose Southbound #I680 at Alum Rock Ave. Six car crash has the right lane blocked along with the off-ramp which is also blocked. Traffic is backed up to Berryessa Rd #KCBSTraffic,1
767,Sun Oct 20 02:41:09 +0000 2019,72898202,#SantaCruzMountains Northbound #SR17 at Old Santa Cruz Highway. Accident has just cleared! Traffic is still heavy from Jarvis Rd in Scotts Valley.,0
768,Sun Oct 20 02:32:10 +0000 2019,72898202,#SunolGrade Northbound #I680 at Andrade Rd. Two car crash blocking the left and the third lane from the left. Heavy traffic from Sheridan Rd. #KCBSTraffic #Waze,1
769,Sun Oct 20 02:10:26 +0000 2019,72898202,#SantaCruzMountains Northbound #SR17 at Old Santa Cruz Highway. Accident has the right lane blocked. Heavy traffic from Jarvis Rd in Scotts Valley.,1
770,Sun Oct 20 01:54:14 +0000 2019,72898202,#SantaCruzMountains Northbound #SR17 at Old Santa Cruz Highway. Accident has the right lane blocked. Heavy traffic from the Glenwood Cutoff. #KCBSTraffic #Waze,1
771,Sun Oct 20 01:32:52 +0000 2019,72898202,#CapitolCorridor delays!,0
772,Sun Oct 20 01:32:30 +0000 2019,72898202,#CapitolCorridor delays!,0
773,Sun Oct 20 01:31:35 +0000 2019,72898202,#HalfMoonBay Very heavy traffic on Eastbound 92 and also on Northbound #SR1 through Half Moon Bay as folks leave the 49th Annual Half Moon Bay Art and Pumpkin Festival. #KCBSTraffic,0
774,Sun Oct 20 01:12:46 +0000 2019,72898202,#BayBridge Eastbound #I80 before the Tunnel. Stalled car blocking the left lane. Traffic heavy onto Northbound #US101 from Cesar Chavez in #SanFrancisco #KCBSTraffic #Waze,1
775,Sun Oct 20 01:03:47 +0000 2019,72898202,#Pinole Eastbound #I80 at Appian Way. An earlier five crash is still clearing out of the two left lanes. Heavy traffic out of El Cerrito. #KCBSTraffic #Waze,0
776,Sun Oct 20 00:47:06 +0000 2019,72898202,#BeniciaBridge Northbound #I680 past the Toll Plaza. Stalled car in the fourth lane from the left. #KCBSTraffic,1
777,Sun Oct 20 00:33:55 +0000 2019,72898202,#SanJose Southbound SR87 on-ramp to Northbound #SR85 IS NOW OPEN. #KCBSTraffic,0
778,Sat Oct 19 23:51:18 +0000 2019,72898202,#Berkeley Westbound #I80 before Ashby Ave. Crash blocking the left lane. Traffic is heavy into Albany. A second crash is being reported in the area. #KCBSTraffic,1
779,Sat Oct 19 23:43:00 +0000 2019,72898202,"#SanJose Southbound SR87 on-ramp to Northbound #SR85 IS NOW CLOSED due to a solo car injury accident. ALT Route: SB 85 off to Capitol Expressway, turn right on Cap X. Then turn left on Almaden Expressway to #SR85 #KCBSTraffic",1
780,Sat Oct 19 23:33:16 +0000 2019,72898202,#Oakland Eastbound #SR24 is heavy from #I580 through the Caldecott Tunnel to Camino Pablo in #Orinda,0
781,Sat Oct 19 23:22:27 +0000 2019,72898202,#SanJose Southbound SR87 on-ramp to Northbound #SR85. Injury accident reported. #KCBSTraffic,0
782,Sat Oct 19 22:46:10 +0000 2019,72898202,#WalnutCreek #Accident 680 SB at South Main. CHP reportedly running a traffic break. #KCBSTraffic,0
783,Sat Oct 19 22:42:04 +0000 2019,72898202,#Pleasanton #Accident 580 WB before 680. MC vs SUV. Unclear if blocking. CHP responding. #KCBSTraffic,0
784,Sat Oct 19 22:14:38 +0000 2019,72898202,"#CastroValley All lanes are OPEN 580 EB before Eden Canyon, after an earlier accident had mutliple lanes closed for hours. You're still backed up to 238, which is slow from 880. #KCBSTraffic",1
785,Sat Oct 19 22:06:32 +0000 2019,72898202,"#Oakland #Accident 24 WB at 13. All acitivty to the shoulder. 13 NB is slow from Park, 24 EB slow from Broadway. #KCBSTraffic",0
786,Sat Oct 19 21:46:40 +0000 2019,72898202,#Benicia #Accident 680 NB before Industrial. Was blocking. Still slow from the north end of the #BeniciaBridge #KCBSTraffic,0
787,Sat Oct 19 21:22:33 +0000 2019,72898202,#CastroValley Earlier #accident 580 eastbound before Eden Canyon has the two right lanes blocked. You're slow from 238 which is backed up solid to 880. #KCBSTraffic,1
788,Sat Oct 19 20:58:21 +0000 2019,72898202,"Update: Special traffic alert is still in effect, now closing the 2 right lanes with no estimated time of reopening in #CastroValley Eastbound Hwy 580 before San Ramon Rd., motorcycle vs cement truck. Traffic backed up over 5 miles starting at Hwy 238.",0
789,Sat Oct 19 20:25:30 +0000 2019,72898202,Delays on Hwy 92 & Hwy 1 heading to #HalfMoonBay Art &amp; Pumpkin Festival. Check out @KCBSAMFMTraffic Bob Pryor's Weekend Events Page that could affect your drive.,0
790,Sat Oct 19 20:24:31 +0000 2019,72898202,"#CaldecottTunnel Eastbound Hwy 24, delays on both Hwy 13 &amp; Hwy 24 due to electrical outages on both bores. KCBS Phone force reports lights out on the right bore and lights out halfway through the left bore. #KCBSTraffic #Waze",0
791,Sat Oct 19 20:18:21 +0000 2019,72898202,"Update: Special traffic alert is still in effect, closing the 3 left lanes with no estimated time of reopening in #CastroValley Eastbound Hwy 580 before San Ramon Rd., motorcycle vs cement truck. Traffic backed up over 5 miles starting at Hwy 238.",1
792,Sat Oct 19 19:48:26 +0000 2019,72898202,"#Fremont Northbound Hwy 680 before Auto Mall Pkwy, 3 vehicle accident blocking the left lane. #KCBSTraffic #Waze",1
793,Sat Oct 19 19:30:09 +0000 2019,72898202,"Update: CHP has issued a special traffic alert closing the 3 left lanes with no estimated time of reopening in #CastroValley Eastbound Hwy 580 before San Ramon Rd., motorcycle vs cement truck.",0
794,Sat Oct 19 19:25:35 +0000 2019,72898202,Major delays on WB Hwy 92 & Hwy 1 heading to #HalfMoonBay Art &amp; Pumpkin Festival. Check out @KCBSAMFMTraffic Bob Pryor's Weekend Events Page that could affect your drive. https://kcbsradio.radio.com/articles/news/san-francisco-bay-area-events-and-things-do-oct-18-20,0
795,Sat Oct 19 19:24:56 +0000 2019,72898202,"#CastroValley Eastbound Hwy 580 before San Ramon Rd., motorcycle vs cement truck blocking the two middle lanes (2nd and 3rd lane from the left). Traffic backed over 3 miles from the scene. #KCBSTraffic #Waze",1
796,Sat Oct 19 18:49:35 +0000 2019,72898202,Update: All lanes opened as accident has been cleared in #RichmondSanRafaelBridge Westbound Hwy 580 midspan. Residual traffic is backed up over 2 miles before the toll plaza. #KCBSTraffic,0
797,Sat Oct 19 18:45:52 +0000 2019,72898202,"#Dublin Westbound Hwy 580 before Hwy 680 connector, 3 vehicle accident blocking the right lane. #KCBSTraffic #Waze",1
798,Sat Oct 19 18:42:53 +0000 2019,72898202,Update: All lanes opened as vehicles have been move to the right shoulder in #PleasantHill Northbound Hwy 680 before Monument Blvd E. Residual traffic is still backed up starting to Hwy 24 interchange.,0
799,Sat Oct 19 18:27:59 +0000 2019,72898202,"#Hayward Northbound Hwy 880 before Tennyson Rd., 2 vehicle accident blocking the center divider. #KCBSTraffic #Waze",0
800,Sat Oct 19 18:12:41 +0000 2019,72898202,"#LosGatos Southbound Hwy 17 before Lark Ave., stalled car is blocking the left lane. Traffic backed for one mile. #KCBSTraffic #Waze",1
801,Sat Oct 19 18:05:24 +0000 2019,72898202,"#Vallejo Westbound I-80 before Redwood St., 2 vehicle accident moved to the center divider. Traffic is backed up over 1 mile from scene. #KCBSTraffic #Waze",0
802,Sat Oct 19 18:02:33 +0000 2019,72898202,"#RichmondSanRafaelBridge Westbound Hwy 580 midspan, 3 car accident blocking the left lane. Traffic is backed up to the toll plaza. #KCBSTraffic #Waze",1
803,Sat Oct 19 17:56:48 +0000 2019,72898202,"#PleasantHill Northbound Hwy 680 before Monument Blvd E., 3 vehicle accident blocking the 3rd and 4th lane to the left. #KCBSTraffic #Waze",1
804,Sat Oct 19 17:26:13 +0000 2019,72898202,"#SanCarlos Northbound Hwy 101, there's a procession of tow trucks, around 100 tow trucks, to raise awareness for the CA Move Over Law. Expect slow traffic due to tow truck procession.",0
805,Sat Oct 19 17:17:22 +0000 2019,72898202,"Going to #HalfMoonBay Art &amp; Pumpkin Festival, there's a 2 vehicle accident Westbound Hwy 92 before Hwy 35 exit. Expect major delays on Hwy 92 going towards Pumpkin Festival. #KCBSTraffic",0
806,Sat Oct 19 17:07:18 +0000 2019,72898202,Major delays on WB Hwy 92 & Hwy 1 heading to #HalfMoonBay Art &amp; Pumpkin Festival. Check out @KCBSAMFMTraffic Bob Pryor's Weekend Events Page that could affect your drive.,0
807,Sat Oct 19 17:03:33 +0000 2019,72898202,"Update: #CaldecottTunnel Eastbound Hwy 24, lights are out on the right bore and lights are out more than halfway through the left bore. Thanks to KCBS Phone Force for the update,",0
808,Sat Oct 19 16:53:10 +0000 2019,72898202,"#Livermore Westbound Hwy 580 before Grant Line Rd., 3 car accident moved to the right shoulder. #KCBSTraffic #Waze",0
809,Sat Oct 19 16:42:14 +0000 2019,72898202,"#LosAltos Southbound Hwy 280 before El Monte Rd., car hit a deer in which the car has been moved to the center divider. #KCBSTraffic",0
810,Sat Oct 19 16:14:33 +0000 2019,72898202,"#CaldecottTunnel Eastbound Hwy 24, some of the electricity/lights are out inside the tunnel as drivers are slowing down through the tunnel. #KCBSTraffic",0
811,Sat Oct 19 16:00:01 +0000 2019,72898202,The founder of pedicab company Coaster Cycles is raising awareness for pediatric cancer research in a unique way. @KCBSRadio @CarrieHodousek reports from along #SanFrancisco Embarcadero.,0
812,Sat Oct 19 15:56:24 +0000 2019,72898202,"#Hayward Northbound Hwy 880 before Winton Ave., 2 vehicle accident blcoking the 2 left lanes has been moved to the right shoulder. Traffic backed up for about one mile due to on lookers. #KCBSTraffic",1
813,Sat Oct 19 15:39:31 +0000 2019,72898202,"#Oakland Southbound Hwy 880 before High St., car fire on the right shoulder. Fire crews will arrive on scene. Traffic backed up over 1/2 mile from scene. #KCBSTraffic",0
814,Sat Oct 19 15:37:10 +0000 2019,72898202,Reminder two left lanes closed this weekend on Eastbound Hwy 24 in Lafayette at Oak Hill Road. Expect delays of up to 30 minutes. Both two left lanes reopen Monday at 7AM.,1
815,Sat Oct 19 15:31:54 +0000 2019,72898202,Expect major delays on WB Hwy 92 & Great Highway heading to #HalfMoonBay Art &amp; Pumpkin Festival this weekend. Check out @KCBSAMFMTraffic Bob Pryor's Weekend Events Page that could affect your drive. https://kcbsradio.radio.com/articles/news/san-francisco-bay-area-events-and-things-do-oct-18-20,0
816,Sat Oct 19 15:10:04 +0000 2019,72898202,"Update: Traffic backed up over 1 mile before the toll plaza at #Martinez Northbound Hwy 680 before the #BeniciaBridge, only 3 toll gates are open. Traffic is backed up to before #MarinaVista. #KCBSTraffic",0
817,Sat Oct 19 14:43:28 +0000 2019,72898202,"#Martinez #I680 northbound before the #BeniciaBridge, only 3 toll gates are open. Traffic is backed up to before #MarinaVista. #KCBSTraffic",0
818,Sat Oct 19 13:31:48 +0000 2019,72898202,"#Martinez #Hwy4 eastbound near #AlhambraAve, a 4 car crash has been cleared to the right shoulder. Both eastbound lanes are open. #KCBSTraffic",1
819,Sat Oct 19 13:13:00 +0000 2019,72898202,"#Martinez #Hwy4 eastbound near #AlhambraAve, a 3 car crash is blocking the left lane. Only the right lane is open. #KCBSTraffic",1
820,Sat Oct 19 12:39:44 +0000 2019,72898202,"#Fremont/Sunol #I680 northbound near #CalaverasRd, an overtuned SUV is on the center divide. #KCBSTraffic",0
821,Sat Oct 19 12:31:11 +0000 2019,72898202,"Fremont #I880 southbound before #DecotoRoad, the #CHP has cleared an overturn crash. The right lane is open. #KCBSTraffic",0
822,Sat Oct 19 11:46:15 +0000 2019,72898202,#Fremont #Highway880 Southbound 880 past N. Fremont Blvd.---A multi car crash blocks the third &amp; fourth lanes from the left. Another car is overturned in the far right lane. #KCBSTraffic,1
823,Sat Oct 19 11:27:56 +0000 2019,72898202,"#AltamontPass #Highway580 #Tracy #Livermore Westbound 580 before Grant Line Rd.--An accident is being reported inside the right lane, already coned off for roadwork. #KCBSTraffic",0
824,Sat Oct 19 11:03:53 +0000 2019,72898202,#MenloPark #Highway101 On the Marsh Rd. offramp from Northbound 101.--An accident involving a car stuck under a guardrail blocks the far left lane. #KCBSTraffic,1
825,Sat Oct 19 10:32:06 +0000 2019,72898202,#SanFrancisco #Highway80 Westbound 80 at 5th St.—An accident involving an overturned car blocks the far left lane. #KCBSTraffic #Waze,1
826,Sat Oct 19 06:17:58 +0000 2019,72898202,#SanJose #Highway680 Southbound 680 at McKee Rd.—A multi car crash blocks the second &amp; third lanes from the left. #KCBSTraffic #Waze,1
827,Sat Oct 19 05:17:01 +0000 2019,72898202,#Burlingame #Hwy101 northbound at #PeninsulaAV the right lanes remain blocked with a crash caused by a hit&amp;run driver that slammed into a pickup . Tow trucks should be arriving soon. #KCBSTraffic,1
828,Sat Oct 19 01:52:32 +0000 2019,72898202,#CastroValley There's a 3 car crash on #I580 westbound before #CastroValleyBlvd. Looks like they've moved to the right shoulder. #KCBSTraffic;,0
829,Sat Oct 19 01:12:53 +0000 2019,72898202,#Sunnyvale has a 2-vehicle crash blocking the 2nd lane from the left on #Hwy101 southbound at #Ellis. Traffic is very slow from #University. #KCBSTraffic,1
830,Sat Oct 19 01:10:15 +0000 2019,72898202,#SanFrancisco #I80 westbound before #Hwy101 the right lane is blocked there's a car blocking the right lane. Traffic is slow from the eastern tower of the #BayBridge. #KCBSTraffic,1
831,Sat Oct 19 00:48:13 +0000 2019,72898202,#Sunnyvale #Accident 101 SB before 237. Middle lane blocked. #KCBSTraffic,1
832,Sat Oct 19 00:47:30 +0000 2019,72898202,"#BayBridge #Stall on the lower deck, 80 eastbound after the island. Right lane blocked. #KCBSTraffic",1
833,Sat Oct 19 00:44:36 +0000 2019,72898202,#Oakland #Accident 880 NB at the Coliseum. Blocking the right lane. #KCBSTraffic,1
834,Sat Oct 19 00:22:42 +0000 2019,72898202,"#Hayward #accident 880 NB at Tennyson. It's all off to the shoulder, but part of a long slowdown that starts at Mowry. #KCBSTraffic",0
835,Sat Oct 19 00:15:22 +0000 2019,72898202,"#SanFrancisco #Accident 101 SB before Grand Ave. 2 cars got into it, but are off to the right hand shoulder. #KCBSTraffic",0
836,Sat Oct 19 00:01:12 +0000 2019,72898202,#SanMateoBridge A #stall blocks the right lane 92 EB before the high rise. #KCBSTraffic,1
837,Fri Oct 18 23:51:25 +0000 2019,72898202,"#FosterCity #Accident 92 EB after Foster City, 2 cars involved, on the right shoulder. #KCBSTraffic",1
838,Fri Oct 18 23:32:29 +0000 2019,72898202,"#Accident in #Sunnyvale 101 SB after Fair Oaks, blocking the middle lanes. #KCBSTraffic #Waze",1
839,Fri Oct 18 23:30:25 +0000 2019,72898202,#Sunnyvale #Accident 101 SB after Fair Oaks. 2 cars involved and the middle lanes are blocked. #KCBSTraffic,1
840,Fri Oct 18 23:23:16 +0000 2019,72898202,#Milpitas #Accident 237 EB on the flyover to 880 NB. Motorcycle involved. Blocking all lanes. Backed up to 101. #KCBSTraffic,1
841,Fri Oct 18 23:03:39 +0000 2019,72898202,ALL LANES CLEARED 580 EB before midspan on the #RichmondSanRafaelBridge,0
842,Fri Oct 18 23:00:07 +0000 2019,72898202,"#SanLeandro #Accident 880 NB at 238. One car is overturned and on its roof, blocking the 2nd lane from the left. Another involved car on the shoulder. Emergency crews responding. #KCBSTraffic",1
843,Fri Oct 18 22:58:01 +0000 2019,72898202,The #CHP is temporarily closing all lanes on the lower deck of the #RichmondSanRafaelBridge as they deal with these loose wires. The incident is said to be 580 EB before midspan. #KCBSTraffic,0
844,Fri Oct 18 22:56:45 +0000 2019,72898202,"#Accident on the #BayBridge 80 WB after the Island, blocking the right lane. #KCBSTraffic",1
845,Fri Oct 18 22:38:21 +0000 2019,72898202,"Heavy delays on the lower deck of the #RIchmondSanRafael bridge. 580 EB, before midspan, due to some downed wires. CHP was running a traffic break. #KCBSTraffic",0
846,Fri Oct 18 22:32:33 +0000 2019,72898202,#UnionCity #Accident 880 SB after Alvarado Niles. Two left lanes blocked. #KCBSTraffic,1
847,Fri Oct 18 22:31:04 +0000 2019,72898202,#SanJose #Accident 880 near Brokaw Rd. In the center divide. #KCBSTraffic,0
848,Fri Oct 18 22:21:58 +0000 2019,72898202,#SanJose #Accident 880 NB before Brokaw Rd. involving two cars. It's in the center divide. #KCBSTraffic,0
849,Fri Oct 18 21:44:40 +0000 2019,72898202,#Concord #Accident 4 WB before Port Chicago Hwy. 2 cars involved. Blocking the 2nd lane from the left. #KCBSTraffic,1
850,Fri Oct 18 21:33:48 +0000 2019,72898202,We're getting reports of a person walking in the left lane of the #BayBridge 80 EB just as you get onto the lower deck. #KCBSTraffic,0
851,Fri Oct 18 21:27:38 +0000 2019,72898202,"#SanRafael #Accident 101 SB before Miller Creek. 2 cars tangled here, but they are off to the shoulder. #KCBSTraffic",0
852,Fri Oct 18 21:25:25 +0000 2019,72898202,An earlier #stall in #Oakland 24 EB before the Tunnel has you backed up to 580. #KCBSTraffic #Waze,0
853,Fri Oct 18 21:07:39 +0000 2019,72898202,#SanLeandro All lanes have been CLEARED 580 EB before Grand Ave. #KCBSTraffic,0
854,Fri Oct 18 21:04:20 +0000 2019,72898202,"#Livermore #Accident 580 EB before North Flynn, 2 cars involved, but they in the center divide and not blocking. #KCBSTraffic",1
855,Fri Oct 18 20:41:59 +0000 2019,72898202,"#SanFrancisco The #Friday commute is on! Out of SF, 101 NB is slow from 280, stays that way onto 80, and picks up once you get on the lower deck of the #BayBridge #KCBSTraffic #Friyay",0
