date,id,tweet,label
Fri May 31 15:00:10 +0000 2019,2297059165,*Estimated travel times as of Fri May 31 08:00:03 PDT 2019* Santa Cruz to Los Gatos: 38 mins. Los Gatos to Santa Cruz: 45 mins.,0
Fri May 31 13:00:06 +0000 2019,2297059165,*Estimated travel times as of Fri May 31 06:00:03 PDT 2019* Santa Cruz to Los Gatos: 31 mins. Los Gatos to Santa Cruz: 37 mins.,0
Fri May 31 11:00:08 +0000 2019,2297059165,*Estimated travel times as of Fri May 31 04:00:03 PDT 2019* Santa Cruz to Los Gatos: 29 mins. Los Gatos to Santa Cruz: 34 mins.,0
Fri May 31 09:00:11 +0000 2019,2297059165,*Estimated travel times as of Fri May 31 02:00:03 PDT 2019* Santa Cruz to Los Gatos: 30 mins. Los Gatos to Santa Cruz: 34 mins.,0
Fri May 31 07:00:09 +0000 2019,2297059165,*Estimated travel times as of Fri May 31 00:00:03 PDT 2019* Santa Cruz to Los Gatos: 31 mins. Los Gatos to Santa Cruz: 31 mins.,0
Fri May 31 05:00:06 +0000 2019,2297059165,*Estimated travel times as of Thu May 30 22:00:03 PDT 2019* Santa Cruz to Los Gatos: 32 mins. Los Gatos to Santa Cruz: 33 mins.,0
Fri May 31 03:00:08 +0000 2019,2297059165,*Estimated travel times as of Thu May 30 20:00:03 PDT 2019* Santa Cruz to Los Gatos: 33 mins. Los Gatos to Santa Cruz: 36 mins.,0
Fri May 31 01:00:08 +0000 2019,2297059165,*Estimated travel times as of Thu May 30 18:00:03 PDT 2019* Santa Cruz to Los Gatos: 37 mins. Los Gatos to Santa Cruz: 42 mins.,0
Thu May 30 23:00:05 +0000 2019,2297059165,*Estimated travel times as of Thu May 30 16:00:02 PDT 2019* Santa Cruz to Los Gatos: 36 mins. Los Gatos to Santa Cruz: 43 mins.,0
Thu May 30 21:00:10 +0000 2019,2297059165,*Estimated travel times as of Thu May 30 14:00:03 PDT 2019* Santa Cruz to Los Gatos: 39 mins. Los Gatos to Santa Cruz: 40 mins.,0
Thu May 30 19:00:07 +0000 2019,2297059165,*Estimated travel times as of Thu May 30 12:00:03 PDT 2019* Santa Cruz to Los Gatos: 38 mins. Los Gatos to Santa Cruz: 42 mins.,0
Thu May 30 17:00:07 +0000 2019,2297059165,*Estimated travel times as of Thu May 30 10:00:03 PDT 2019* Santa Cruz to Los Gatos: 36 mins. Los Gatos to Santa Cruz: 41 mins.,0
Thu May 30 15:00:08 +0000 2019,2297059165,*Estimated travel times as of Thu May 30 08:00:03 PDT 2019* Santa Cruz to Los Gatos: 44 mins. Los Gatos to Santa Cruz: 45 mins.,0
Thu May 30 13:00:08 +0000 2019,2297059165,*Estimated travel times as of Thu May 30 06:00:03 PDT 2019* Santa Cruz to Los Gatos: 34 mins. Los Gatos to Santa Cruz: 36 mins.,0
Thu May 30 11:00:05 +0000 2019,2297059165,*Estimated travel times as of Thu May 30 04:00:03 PDT 2019* Santa Cruz to Los Gatos: 30 mins. Los Gatos to Santa Cruz: 36 mins.,0
Thu May 30 09:00:07 +0000 2019,2297059165,*Estimated travel times as of Thu May 30 02:00:03 PDT 2019* Santa Cruz to Los Gatos: 30 mins. Los Gatos to Santa Cruz: 34 mins.,0
Thu May 30 07:00:09 +0000 2019,2297059165,*Estimated travel times as of Thu May 30 00:00:04 PDT 2019* Santa Cruz to Los Gatos: 31 mins. Los Gatos to Santa Cruz: 33 mins.,0
Thu May 30 05:00:07 +0000 2019,2297059165,*Estimated travel times as of Wed May 29 22:00:03 PDT 2019* Santa Cruz to Los Gatos: 33 mins. Los Gatos to Santa Cruz: 34 mins.,0
Thu May 30 03:00:06 +0000 2019,2297059165,*Estimated travel times as of Wed May 29 20:00:03 PDT 2019* Santa Cruz to Los Gatos: 34 mins. Los Gatos to Santa Cruz: 36 mins.,0
Thu May 30 01:00:07 +0000 2019,2297059165,*Estimated travel times as of Wed May 29 18:00:03 PDT 2019* Santa Cruz to Los Gatos: 36 mins. Los Gatos to Santa Cruz: 41 mins.,0
Wed May 29 23:00:08 +0000 2019,2297059165,*Estimated travel times as of Wed May 29 16:00:03 PDT 2019* Santa Cruz to Los Gatos: 36 mins. Los Gatos to Santa Cruz: 42 mins.,0
Wed May 29 22:55:06 +0000 2019,2297059165,Residual delays on CA-17 Southbound north of Glenwood Cutoff (Scotts Valley). All lanes open. Expect delays.,0
Wed May 29 21:00:08 +0000 2019,2297059165,*Estimated travel times as of Wed May 29 14:00:03 PDT 2019* Santa Cruz to Los Gatos: 38 mins. Los Gatos to Santa Cruz: 42 mins.,0
Wed May 29 19:00:08 +0000 2019,2297059165,*Estimated travel times as of Wed May 29 12:00:03 PDT 2019* Santa Cruz to Los Gatos: 37 mins. Los Gatos to Santa Cruz: 42 mins.,0
Wed May 29 17:00:07 +0000 2019,2297059165,*Estimated travel times as of Wed May 29 10:00:02 PDT 2019* Santa Cruz to Los Gatos: 35 mins. Los Gatos to Santa Cruz: 41 mins.,0
Wed May 29 15:00:09 +0000 2019,2297059165,*Estimated travel times as of Wed May 29 08:00:03 PDT 2019* Santa Cruz to Los Gatos: 43 mins. Los Gatos to Santa Cruz: 45 mins.,0
Wed May 29 13:00:08 +0000 2019,2297059165,*Estimated travel times as of Wed May 29 06:00:03 PDT 2019* Santa Cruz to Los Gatos: 34 mins. Los Gatos to Santa Cruz: 38 mins.,0
Wed May 29 11:00:07 +0000 2019,2297059165,*Estimated travel times as of Wed May 29 04:00:02 PDT 2019* Santa Cruz to Los Gatos: 30 mins. Los Gatos to Santa Cruz: 35 mins.,0
Wed May 29 09:00:09 +0000 2019,2297059165,*Estimated travel times as of Wed May 29 02:00:03 PDT 2019* Santa Cruz to Los Gatos: 30 mins. Los Gatos to Santa Cruz: 35 mins.,0
Wed May 29 07:00:09 +0000 2019,2297059165,*Estimated travel times as of Wed May 29 00:00:03 PDT 2019* Santa Cruz to Los Gatos: 31 mins. Los Gatos to Santa Cruz: 33 mins.,0
Wed May 29 05:00:08 +0000 2019,2297059165,*Estimated travel times as of Tue May 28 22:00:02 PDT 2019* Santa Cruz to Los Gatos: 32 mins. Los Gatos to Santa Cruz: 35 mins.,0
Wed May 29 03:00:08 +0000 2019,2297059165,*Estimated travel times as of Tue May 28 20:00:03 PDT 2019* Santa Cruz to Los Gatos: 34 mins. Los Gatos to Santa Cruz: 36 mins.,0
Wed May 29 01:00:07 +0000 2019,2297059165,*Estimated travel times as of Tue May 28 18:00:03 PDT 2019* Santa Cruz to Los Gatos: 37 mins. Los Gatos to Santa Cruz: 41 mins.,0
Tue May 28 23:20:06 +0000 2019,2297059165,Residual delays on CA-17 Southbound area of La Madrona Dr (Santa Cruz). All lanes open. Expect delays.,0
Tue May 28 23:00:10 +0000 2019,2297059165,*Estimated travel times as of Tue May 28 16:00:03 PDT 2019* Santa Cruz to Los Gatos: 37 mins. Los Gatos to Santa Cruz: 43 mins.,0
Tue May 28 21:00:08 +0000 2019,2297059165,*Estimated travel times as of Tue May 28 14:00:03 PDT 2019* Santa Cruz to Los Gatos: 39 mins. Los Gatos to Santa Cruz: 40 mins.,0
Tue May 28 19:00:09 +0000 2019,2297059165,*Estimated travel times as of Tue May 28 12:00:03 PDT 2019* Santa Cruz to Los Gatos: 37 mins. Los Gatos to Santa Cruz: 41 mins.,0
Tue May 28 17:00:08 +0000 2019,2297059165,*Estimated travel times as of Tue May 28 10:00:03 PDT 2019* Santa Cruz to Los Gatos: 36 mins. Los Gatos to Santa Cruz: 39 mins.,0
Tue May 28 15:00:07 +0000 2019,2297059165,*Estimated travel times as of Tue May 28 08:00:03 PDT 2019* Santa Cruz to Los Gatos: 43 mins. Los Gatos to Santa Cruz: 45 mins.,0
Tue May 28 13:00:07 +0000 2019,2297059165,*Estimated travel times as of Tue May 28 06:00:03 PDT 2019* Santa Cruz to Los Gatos: 34 mins. Los Gatos to Santa Cruz: 36 mins.,0
Tue May 28 11:00:07 +0000 2019,2297059165,*Estimated travel times as of Tue May 28 04:00:03 PDT 2019* Santa Cruz to Los Gatos: 29 mins. Los Gatos to Santa Cruz: 35 mins.,0
Tue May 28 09:00:08 +0000 2019,2297059165,*Estimated travel times as of Tue May 28 02:00:03 PDT 2019* Santa Cruz to Los Gatos: 31 mins. Los Gatos to Santa Cruz: 33 mins.,0
Tue May 28 07:00:07 +0000 2019,2297059165,*Estimated travel times as of Tue May 28 00:00:03 PDT 2019* Santa Cruz to Los Gatos: 29 mins. Los Gatos to Santa Cruz: 34 mins.,0
Tue May 28 05:00:07 +0000 2019,2297059165,*Estimated travel times as of Mon May 27 22:00:03 PDT 2019* Santa Cruz to Los Gatos: 32 mins. Los Gatos to Santa Cruz: 34 mins.,0
Tue May 28 03:00:08 +0000 2019,2297059165,*Estimated travel times as of Mon May 27 20:00:03 PDT 2019* Santa Cruz to Los Gatos: 33 mins. Los Gatos to Santa Cruz: 35 mins.,0
Tue May 28 01:00:07 +0000 2019,2297059165,*Estimated travel times as of Mon May 27 18:00:03 PDT 2019* Santa Cruz to Los Gatos: 38 mins. Los Gatos to Santa Cruz: 40 mins.,0
Mon May 27 23:00:06 +0000 2019,2297059165,*Estimated travel times as of Mon May 27 16:00:02 PDT 2019* Santa Cruz to Los Gatos: 37 mins. Los Gatos to Santa Cruz: 43 mins.,0
Mon May 27 21:00:07 +0000 2019,2297059165,*Estimated travel times as of Mon May 27 14:00:03 PDT 2019* Santa Cruz to Los Gatos: 38 mins. Los Gatos to Santa Cruz: 40 mins.,0
Mon May 27 19:00:05 +0000 2019,2297059165,*Estimated travel times as of Mon May 27 12:00:03 PDT 2019* Santa Cruz to Los Gatos: 36 mins. Los Gatos to Santa Cruz: 41 mins.,0
Mon May 27 17:00:08 +0000 2019,2297059165,*Estimated travel times as of Mon May 27 10:00:03 PDT 2019* Santa Cruz to Los Gatos: 35 mins. Los Gatos to Santa Cruz: 39 mins.,0
Mon May 27 15:00:07 +0000 2019,2297059165,*Estimated travel times as of Mon May 27 08:00:03 PDT 2019* Santa Cruz to Los Gatos: 38 mins. Los Gatos to Santa Cruz: 46 mins.,0
Mon May 27 13:00:11 +0000 2019,2297059165,*Estimated travel times as of Mon May 27 06:00:03 PDT 2019* Santa Cruz to Los Gatos: 33 mins. Los Gatos to Santa Cruz: 37 mins.,0
Mon May 27 11:00:06 +0000 2019,2297059165,*Estimated travel times as of Mon May 27 04:00:03 PDT 2019* Santa Cruz to Los Gatos: 29 mins. Los Gatos to Santa Cruz: 35 mins.,0
Mon May 27 09:00:07 +0000 2019,2297059165,*Estimated travel times as of Mon May 27 02:00:02 PDT 2019* Santa Cruz to Los Gatos: 30 mins. Los Gatos to Santa Cruz: 31 mins.,0
Mon May 27 07:00:11 +0000 2019,2297059165,*Estimated travel times as of Mon May 27 00:00:06 PDT 2019* Santa Cruz to Los Gatos: 30 mins. Los Gatos to Santa Cruz: 32 mins.,0
Mon May 27 05:00:07 +0000 2019,2297059165,*Estimated travel times as of Sun May 26 22:00:03 PDT 2019* Santa Cruz to Los Gatos: 31 mins. Los Gatos to Santa Cruz: 33 mins.,0
Mon May 27 03:00:08 +0000 2019,2297059165,*Estimated travel times as of Sun May 26 20:00:03 PDT 2019* Santa Cruz to Los Gatos: 36 mins. Los Gatos to Santa Cruz: 36 mins.,0
Mon May 27 01:00:07 +0000 2019,2297059165,*Estimated travel times as of Sun May 26 18:00:03 PDT 2019* Santa Cruz to Los Gatos: 55 mins. Los Gatos to Santa Cruz: 36 mins.,0
Sun May 26 23:00:08 +0000 2019,2297059165,*Estimated travel times as of Sun May 26 16:00:04 PDT 2019* Santa Cruz to Los Gatos: 55 mins. Los Gatos to Santa Cruz: 39 mins.,0
Sun May 26 21:00:08 +0000 2019,2297059165,*Estimated travel times as of Sun May 26 14:00:04 PDT 2019* Santa Cruz to Los Gatos: 40 mins. Los Gatos to Santa Cruz: 41 mins.,0
Sun May 26 19:00:09 +0000 2019,2297059165,*Estimated travel times as of Sun May 26 12:00:04 PDT 2019* Santa Cruz to Los Gatos: 37 mins. Los Gatos to Santa Cruz: 43 mins.,0
Sun May 26 17:00:08 +0000 2019,2297059165,*Estimated travel times as of Sun May 26 10:00:04 PDT 2019* Santa Cruz to Los Gatos: 33 mins. Los Gatos to Santa Cruz: 38 mins.,0
Sun May 26 16:05:05 +0000 2019,2297059165,Accident with injuries on CA-17 Southbound at Hebard Rd (Los Gatos). All lanes open. Expect delays.,0
Sun May 26 15:00:07 +0000 2019,2297059165,*Estimated travel times as of Sun May 26 08:00:03 PDT 2019* Santa Cruz to Los Gatos: 38 mins. Los Gatos to Santa Cruz: 33 mins.,0
Sun May 26 13:00:07 +0000 2019,2297059165,*Estimated travel times as of Sun May 26 06:00:03 PDT 2019* Santa Cruz to Los Gatos: 37 mins. Los Gatos to Santa Cruz: 34 mins.,0
Sun May 26 11:00:08 +0000 2019,2297059165,*Estimated travel times as of Sun May 26 04:00:03 PDT 2019* Santa Cruz to Los Gatos: 35 mins. Los Gatos to Santa Cruz: 33 mins.,0
Sun May 26 09:00:07 +0000 2019,2297059165,*Estimated travel times as of Sun May 26 02:00:03 PDT 2019* Santa Cruz to Los Gatos: 29 mins. Los Gatos to Santa Cruz: 31 mins.,0
Sun May 26 07:00:08 +0000 2019,2297059165,*Estimated travel times as of Sun May 26 00:00:03 PDT 2019* Santa Cruz to Los Gatos: 31 mins. Los Gatos to Santa Cruz: 33 mins.,0
Sun May 26 05:00:07 +0000 2019,2297059165,*Estimated travel times as of Sat May 25 22:00:03 PDT 2019* Santa Cruz to Los Gatos: 32 mins. Los Gatos to Santa Cruz: 34 mins.,0
Sun May 26 03:00:09 +0000 2019,2297059165,*Estimated travel times as of Sat May 25 20:00:03 PDT 2019* Santa Cruz to Los Gatos: 35 mins. Los Gatos to Santa Cruz: 36 mins.,0
Sun May 26 01:00:08 +0000 2019,2297059165,*Estimated travel times as of Sat May 25 18:00:04 PDT 2019* Santa Cruz to Los Gatos: 45 mins. Los Gatos to Santa Cruz: 39 mins.,0
Sat May 25 23:00:09 +0000 2019,2297059165,*Estimated travel times as of Sat May 25 16:00:04 PDT 2019* Santa Cruz to Los Gatos: 40 mins. Los Gatos to Santa Cruz: 41 mins.,0
Sat May 25 21:00:06 +0000 2019,2297059165,*Estimated travel times as of Sat May 25 14:00:03 PDT 2019* Santa Cruz to Los Gatos: 36 mins. Los Gatos to Santa Cruz: 45 mins.,0
Sat May 25 19:00:07 +0000 2019,2297059165,*Estimated travel times as of Sat May 25 12:00:03 PDT 2019* Santa Cruz to Los Gatos: 36 mins. Los Gatos to Santa Cruz: 52 mins.,0
Sat May 25 17:00:07 +0000 2019,2297059165,*Estimated travel times as of Sat May 25 10:00:03 PDT 2019* Santa Cruz to Los Gatos: 35 mins. Los Gatos to Santa Cruz: 41 mins.,0
Sat May 25 15:00:08 +0000 2019,2297059165,*Estimated travel times as of Sat May 25 08:00:03 PDT 2019* Santa Cruz to Los Gatos: 32 mins. Los Gatos to Santa Cruz: 35 mins.,0
Sat May 25 13:00:08 +0000 2019,2297059165,*Estimated travel times as of Sat May 25 06:00:03 PDT 2019* Santa Cruz to Los Gatos: 30 mins. Los Gatos to Santa Cruz: 34 mins.,0
Sat May 25 11:00:09 +0000 2019,2297059165,*Estimated travel times as of Sat May 25 04:00:03 PDT 2019* Santa Cruz to Los Gatos: 29 mins. Los Gatos to Santa Cruz: 34 mins.,0
Sat May 25 09:00:09 +0000 2019,2297059165,*Estimated travel times as of Sat May 25 02:00:04 PDT 2019* Santa Cruz to Los Gatos: 30 mins. Los Gatos to Santa Cruz: 33 mins.,0
Sat May 25 07:16:13 +0000 2019,2297059165,Friendly reminder: rain is expected tomorrow. Please consider allowing extra time for traveling over CA-17.,0
Sat May 25 07:00:08 +0000 2019,2297059165,*Estimated travel times as of Sat May 25 00:00:04 PDT 2019* Santa Cruz to Los Gatos: 31 mins. Los Gatos to Santa Cruz: 33 mins.,0
Sat May 25 05:00:07 +0000 2019,2297059165,*Estimated travel times as of Fri May 24 22:00:03 PDT 2019* Santa Cruz to Los Gatos: 32 mins. Los Gatos to Santa Cruz: 35 mins.,0
Sat May 25 03:00:07 +0000 2019,2297059165,*Estimated travel times as of Fri May 24 20:00:03 PDT 2019* Santa Cruz to Los Gatos: 34 mins. Los Gatos to Santa Cruz: 36 mins.,0
Sat May 25 01:00:08 +0000 2019,2297059165,*Estimated travel times as of Fri May 24 18:00:03 PDT 2019* Santa Cruz to Los Gatos: 37 mins. Los Gatos to Santa Cruz: 45 mins.,0
Fri May 24 23:00:09 +0000 2019,2297059165,*Estimated travel times as of Fri May 24 16:00:04 PDT 2019* Santa Cruz to Los Gatos: 37 mins. Los Gatos to Santa Cruz: 47 mins.,0
Fri May 24 21:00:07 +0000 2019,2297059165,*Estimated travel times as of Fri May 24 14:00:03 PDT 2019* Santa Cruz to Los Gatos: 40 mins. Los Gatos to Santa Cruz: 46 mins.,0
Fri May 24 19:00:07 +0000 2019,2297059165,*Estimated travel times as of Fri May 24 12:00:03 PDT 2019* Santa Cruz to Los Gatos: 38 mins. Los Gatos to Santa Cruz: 44 mins.,0
Fri May 24 17:00:07 +0000 2019,2297059165,*Estimated travel times as of Fri May 24 10:00:03 PDT 2019* Santa Cruz to Los Gatos: 36 mins. Los Gatos to Santa Cruz: 40 mins.,0
Fri May 24 15:00:08 +0000 2019,2297059165,*Estimated travel times as of Fri May 24 08:00:03 PDT 2019* Santa Cruz to Los Gatos: 38 mins. Los Gatos to Santa Cruz: 45 mins.,0
Fri May 24 13:00:08 +0000 2019,2297059165,*Estimated travel times as of Fri May 24 06:00:02 PDT 2019* Santa Cruz to Los Gatos: 31 mins. Los Gatos to Santa Cruz: 37 mins.,0
Fri May 24 11:00:07 +0000 2019,2297059165,*Estimated travel times as of Fri May 24 04:00:04 PDT 2019* Santa Cruz to Los Gatos: 29 mins. Los Gatos to Santa Cruz: 34 mins.,0
Fri May 24 09:00:08 +0000 2019,2297059165,*Estimated travel times as of Fri May 24 02:00:03 PDT 2019* Santa Cruz to Los Gatos: 30 mins. Los Gatos to Santa Cruz: 34 mins.,0
Fri May 24 07:00:08 +0000 2019,2297059165,*Estimated travel times as of Fri May 24 00:00:04 PDT 2019* Santa Cruz to Los Gatos: 31 mins. Los Gatos to Santa Cruz: 31 mins.,0
Fri May 24 05:00:07 +0000 2019,2297059165,*Estimated travel times as of Thu May 23 22:00:03 PDT 2019* Santa Cruz to Los Gatos: 32 mins. Los Gatos to Santa Cruz: 33 mins.,0
Fri May 24 03:00:08 +0000 2019,2297059165,*Estimated travel times as of Thu May 23 20:00:03 PDT 2019* Santa Cruz to Los Gatos: 33 mins. Los Gatos to Santa Cruz: 36 mins.,0
Fri May 24 01:00:06 +0000 2019,2297059165,*Estimated travel times as of Thu May 23 18:00:03 PDT 2019* Santa Cruz to Los Gatos: 37 mins. Los Gatos to Santa Cruz: 42 mins.,0
Thu May 23 23:00:07 +0000 2019,2297059165,*Estimated travel times as of Thu May 23 16:00:03 PDT 2019* Santa Cruz to Los Gatos: 36 mins. Los Gatos to Santa Cruz: 43 mins.,0
Thu May 23 21:00:07 +0000 2019,2297059165,*Estimated travel times as of Thu May 23 14:00:03 PDT 2019* Santa Cruz to Los Gatos: 39 mins. Los Gatos to Santa Cruz: 40 mins.,0
Thu May 23 19:00:06 +0000 2019,2297059165,*Estimated travel times as of Thu May 23 12:00:03 PDT 2019* Santa Cruz to Los Gatos: 38 mins. Los Gatos to Santa Cruz: 42 mins.,0
Thu May 23 17:00:07 +0000 2019,2297059165,*Estimated travel times as of Thu May 23 10:00:03 PDT 2019* Santa Cruz to Los Gatos: 36 mins. Los Gatos to Santa Cruz: 41 mins.,0
Thu May 23 15:00:08 +0000 2019,2297059165,*Estimated travel times as of Thu May 23 08:00:04 PDT 2019* Santa Cruz to Los Gatos: 44 mins. Los Gatos to Santa Cruz: 45 mins.,0
Thu May 23 13:00:07 +0000 2019,2297059165,*Estimated travel times as of Thu May 23 06:00:03 PDT 2019* Santa Cruz to Los Gatos: 34 mins. Los Gatos to Santa Cruz: 36 mins.,0
Thu May 23 11:00:06 +0000 2019,2297059165,*Estimated travel times as of Thu May 23 04:00:03 PDT 2019* Santa Cruz to Los Gatos: 30 mins. Los Gatos to Santa Cruz: 36 mins.,0
Thu May 23 09:10:13 +0000 2019,2297059165,*Estimated travel times as of Thu May 23 02:00:03 PDT 2019* Santa Cruz to Los Gatos: 30 mins. Los Gatos to Santa Cruz: 34 mins.,0
Thu May 23 07:00:10 +0000 2019,2297059165,*Estimated travel times as of Thu May 23 00:00:04 PDT 2019* Santa Cruz to Los Gatos: 31 mins. Los Gatos to Santa Cruz: 33 mins.,0
Thu May 23 05:00:08 +0000 2019,2297059165,*Estimated travel times as of Wed May 22 22:00:04 PDT 2019* Santa Cruz to Los Gatos: 33 mins. Los Gatos to Santa Cruz: 34 mins.,0
Thu May 23 03:00:09 +0000 2019,2297059165,*Estimated travel times as of Wed May 22 20:00:03 PDT 2019* Santa Cruz to Los Gatos: 34 mins. Los Gatos to Santa Cruz: 36 mins.,0
Thu May 23 01:00:08 +0000 2019,2297059165,*Estimated travel times as of Wed May 22 18:00:03 PDT 2019* Santa Cruz to Los Gatos: 36 mins. Los Gatos to Santa Cruz: 41 mins.,0
Wed May 22 23:00:07 +0000 2019,2297059165,*Estimated travel times as of Wed May 22 16:00:03 PDT 2019* Santa Cruz to Los Gatos: 36 mins. Los Gatos to Santa Cruz: 42 mins.,0
Wed May 22 21:00:07 +0000 2019,2297059165,*Estimated travel times as of Wed May 22 14:00:03 PDT 2019* Santa Cruz to Los Gatos: 38 mins. Los Gatos to Santa Cruz: 42 mins.,0
Wed May 22 19:00:07 +0000 2019,2297059165,*Estimated travel times as of Wed May 22 12:00:03 PDT 2019* Santa Cruz to Los Gatos: 37 mins. Los Gatos to Santa Cruz: 42 mins.,0
Wed May 22 17:00:07 +0000 2019,2297059165,*Estimated travel times as of Wed May 22 10:00:03 PDT 2019* Santa Cruz to Los Gatos: 35 mins. Los Gatos to Santa Cruz: 41 mins.,0
Wed May 22 15:00:08 +0000 2019,2297059165,*Estimated travel times as of Wed May 22 08:00:03 PDT 2019* Santa Cruz to Los Gatos: 43 mins. Los Gatos to Santa Cruz: 45 mins.,0
Wed May 22 13:00:08 +0000 2019,2297059165,*Estimated travel times as of Wed May 22 06:00:03 PDT 2019* Santa Cruz to Los Gatos: 34 mins. Los Gatos to Santa Cruz: 38 mins.,0
Wed May 22 11:10:12 +0000 2019,2297059165,*Estimated travel times as of Wed May 22 04:00:03 PDT 2019* Santa Cruz to Los Gatos: 30 mins. Los Gatos to Santa Cruz: 35 mins.,0
Wed May 22 09:00:07 +0000 2019,2297059165,*Estimated travel times as of Wed May 22 02:00:03 PDT 2019* Santa Cruz to Los Gatos: 30 mins. Los Gatos to Santa Cruz: 35 mins.,0
Wed May 22 07:00:07 +0000 2019,2297059165,*Estimated travel times as of Wed May 22 00:00:04 PDT 2019* Santa Cruz to Los Gatos: 31 mins. Los Gatos to Santa Cruz: 33 mins.,0
Wed May 22 05:00:07 +0000 2019,2297059165,*Estimated travel times as of Tue May 21 22:00:03 PDT 2019* Santa Cruz to Los Gatos: 33 mins. Los Gatos to Santa Cruz: 35 mins.,0
Wed May 22 03:00:07 +0000 2019,2297059165,*Estimated travel times as of Tue May 21 20:00:03 PDT 2019* Santa Cruz to Los Gatos: 34 mins. Los Gatos to Santa Cruz: 36 mins.,0
Wed May 22 01:00:07 +0000 2019,2297059165,*Estimated travel times as of Tue May 21 18:00:03 PDT 2019* Santa Cruz to Los Gatos: 37 mins. Los Gatos to Santa Cruz: 41 mins.,0
Tue May 21 23:00:06 +0000 2019,2297059165,*Estimated travel times as of Tue May 21 16:00:02 PDT 2019* Santa Cruz to Los Gatos: 37 mins. Los Gatos to Santa Cruz: 42 mins.,0
Tue May 21 21:00:07 +0000 2019,2297059165,*Estimated travel times as of Tue May 21 14:00:02 PDT 2019* Santa Cruz to Los Gatos: 39 mins. Los Gatos to Santa Cruz: 39 mins.,0
Tue May 21 19:00:07 +0000 2019,2297059165,*Estimated travel times as of Tue May 21 12:00:03 PDT 2019* Santa Cruz to Los Gatos: 37 mins. Los Gatos to Santa Cruz: 42 mins.,0
Tue May 21 17:00:06 +0000 2019,2297059165,*Estimated travel times as of Tue May 21 10:00:03 PDT 2019* Santa Cruz to Los Gatos: 36 mins. Los Gatos to Santa Cruz: 40 mins.,0
Tue May 21 15:40:06 +0000 2019,2297059165,Residual delays on CA-17 Southbound south of Glen Canyon Rd (Scotts Valley). Lanes open. Expect delays.,0
Tue May 21 15:00:06 +0000 2019,2297059165,*Estimated travel times as of Tue May 21 08:00:03 PDT 2019* Santa Cruz to Los Gatos: 42 mins. Los Gatos to Santa Cruz: 47 mins.,0
Tue May 21 14:50:06 +0000 2019,2297059165,Residual delays on CA-17 Southbound south of Brush Rd (Los Gatos). All lanes open. Expect delays.,0
Tue May 21 14:45:06 +0000 2019,2297059165,Severe traffic alert and Overturned vehicle and Accident with injuries on CA-17 Southbound south of Brush Rd (Los Gatos). Right lane bloc...,0
Tue May 21 13:00:06 +0000 2019,2297059165,*Estimated travel times as of Tue May 21 06:00:03 PDT 2019* Santa Cruz to Los Gatos: 34 mins. Los Gatos to Santa Cruz: 36 mins.,0
Tue May 21 12:40:05 +0000 2019,2297059165,Residual delays on CA-17 Northbound at Laurel Rd (Los Gatos). All lanes open. Expect delays.,0
Tue May 21 11:00:08 +0000 2019,2297059165,*Estimated travel times as of Tue May 21 04:00:04 PDT 2019* Santa Cruz to Los Gatos: 29 mins. Los Gatos to Santa Cruz: 34 mins.,0
Tue May 21 09:10:28 +0000 2019,2297059165,*Estimated travel times as of Tue May 21 02:00:03 PDT 2019* Santa Cruz to Los Gatos: 31 mins. Los Gatos to Santa Cruz: 33 mins.,0
Tue May 21 07:00:11 +0000 2019,2297059165,*Estimated travel times as of Tue May 21 00:00:05 PDT 2019* Santa Cruz to Los Gatos: 30 mins. Los Gatos to Santa Cruz: 33 mins.,0
Tue May 21 05:00:06 +0000 2019,2297059165,*Estimated travel times as of Mon May 20 22:00:03 PDT 2019* Santa Cruz to Los Gatos: 31 mins. Los Gatos to Santa Cruz: 34 mins.,0
Tue May 21 03:00:08 +0000 2019,2297059165,*Estimated travel times as of Mon May 20 20:00:03 PDT 2019* Santa Cruz to Los Gatos: 33 mins. Los Gatos to Santa Cruz: 36 mins.,0
Tue May 21 01:20:28 +0000 2019,2297059165,*Estimated travel times as of Mon May 20 18:00:03 PDT 2019* Santa Cruz to Los Gatos: 38 mins. Los Gatos to Santa Cruz: 42 mins.,0
Mon May 20 23:00:06 +0000 2019,2297059165,*Estimated travel times as of Mon May 20 16:00:03 PDT 2019* Santa Cruz to Los Gatos: 37 mins. Los Gatos to Santa Cruz: 44 mins.,0
Mon May 20 21:00:07 +0000 2019,2297059165,*Estimated travel times as of Mon May 20 14:00:02 PDT 2019* Santa Cruz to Los Gatos: 38 mins. Los Gatos to Santa Cruz: 41 mins.,0
Mon May 20 19:00:07 +0000 2019,2297059165,*Estimated travel times as of Mon May 20 12:00:03 PDT 2019* Santa Cruz to Los Gatos: 36 mins. Los Gatos to Santa Cruz: 43 mins.,0
Mon May 20 17:00:08 +0000 2019,2297059165,*Estimated travel times as of Mon May 20 10:00:03 PDT 2019* Santa Cruz to Los Gatos: 35 mins. Los Gatos to Santa Cruz: 39 mins.,0
Mon May 20 15:00:08 +0000 2019,2297059165,*Estimated travel times as of Mon May 20 08:00:03 PDT 2019* Santa Cruz to Los Gatos: 37 mins. Los Gatos to Santa Cruz: 44 mins.,0
